event_id,event_ts,plant,line,shift,machine_id,operator_id,machine_age_yrs,material_grade,temp_c,humidity_pct,process_speed_units_hr,inspection_method,defect_type,defect_severity_0to3,decision_rework,rework_time_min,final_pass,scrap,total_cycle_time_min,energy_kwh,cost_usd,warranty_claim_90d
M204348,2025-11-01 15:50:11,plant_2,line_A,swing,MC105,OP1138,6.99,grade_C,5.0,66.4,128.4,manual,none,0,0,0.0,1,0,34.3,1.59,26.01,0
M204349,2025-08-16 11:40:42,plant_1,line_B,day,MC114,OP1296,7.15,grade_A,11.0,40.3,102.7,sensor,none,0,0,0.0,1,0,28.6,1.101,26.65,0
M204350,2025-10-21 18:30:32,plant_2,line_B,swing,MC146,OP1309,0.2,grade_B,7.7,61.9,96.6,vision,none,0,0,0.0,1,0,27.0,1.197,20.47,0
M204351,2025-07-24 03:21:41,plant_1,line_B,swing,MC100,OP1202,5.19,grade_C,11.7,42.7,143.5,sensor,none,0,0,0.0,1,0,30.4,1.406,28.05,0
M204352,2025-11-01 06:09:44,plant_3,line_A,swing,MC118,OP1003,4.67,grade_A,8.5,66.2,127.7,sensor,none,0,0,0.0,1,0,27.6,1.321,25.94,0
M204353,2025-07-31 05:55:40,plant_1,line_A,day,MC151,OP1094,9.23,grade_A,8.7,33.4,145.7,manual,none,0,0,0.0,1,0,34.5,1.402,26.13,0
M204354,2025-09-05 04:30:36,plant_2,line_A,night,MC101,OP1175,5.55,grade_A,8.3,50.2,158.6,sensor,none,0,0,0.0,1,0,29.9,1.377,27.67,0
M204355,2025-07-27 20:16:09,plant_1,line_D,day,MC135,OP1434,10.27,grade_A,10.6,39.1,147.6,manual,none,0,0,0.0,1,0,35.5,1.469,26.89,0
M204356,2025-09-16 03:28:35,plant_2,line_C,swing,MC152,OP1057,7.3,grade_B,10.5,34.0,174.8,vision,none,0,0,0.0,1,0,29.8,1.378,22.6,0
M204357,2026-01-11 23:51:46,plant_2,line_D,day,MC141,OP1084,3.72,grade_A,21.7,56.2,94.4,manual,none,0,0,0.0,1,0,28.6,1.291,21.68,0
M204358,2025-11-21 09:26:06,plant_2,line_C,day,MC124,OP1282,8.66,grade_B,15.0,64.0,125.3,vision,none,0,0,0.0,1,0,27.5,1.556,20.91,0
M204359,2025-10-05 23:24:16,plant_3,line_D,night,MC110,OP1358,7.67,grade_A,7.8,49.9,129.7,vision,none,0,0,0.0,1,0,36.8,1.372,27.85,0
M204360,2025-10-26 01:34:28,plant_2,line_C,day,MC100,OP1021,3.96,grade_B,5.0,54.1,175.6,vision,none,0,0,0.0,1,0,38.4,1.625,29.09,0
M204361,2025-09-01 12:55:58,plant_1,line_A,swing,MC146,OP1441,0.2,grade_B,8.3,42.0,112.9,vision,none,0,0,0.0,1,0,34.8,1.416,26.35,0
M204362,2025-08-09 06:41:06,plant_2,line_D,day,MC131,OP1118,4.21,grade_A,10.5,39.9,159.7,manual,none,0,0,0.0,1,0,32.1,1.492,24.34,0
M204363,2025-10-09 18:37:44,plant_3,line_B,night,MC145,OP1406,12.94,grade_C,9.5,49.5,107.8,vision,none,0,0,0.0,0,0,28.6,1.278,21.68,0
M204364,2025-08-02 11:15:28,plant_2,line_D,night,MC121,OP1297,1.85,grade_A,13.9,37.3,131.3,vision,none,0,0,0.0,0,0,25.1,1.345,19.07,0
M204365,2025-11-10 11:36:49,plant_2,line_D,swing,MC101,OP1417,3.09,grade_A,7.8,56.3,117.2,sensor,none,0,0,0.0,1,0,21.3,1.16,21.18,0
M204366,2025-08-18 10:23:52,plant_2,line_A,night,MC120,OP1007,5.93,grade_A,13.1,50.7,100.8,vision,none,0,0,0.0,1,0,37.0,1.498,28.02,0
M204367,2025-08-22 07:22:56,plant_2,line_C,day,MC143,OP1254,4.53,grade_B,7.6,42.6,115.7,vision,none,0,0,0.0,1,0,29.9,1.298,22.66,0
M204368,2025-11-01 07:38:09,plant_3,line_A,swing,MC148,OP1233,3.5,grade_B,8.5,55.2,90.1,sensor,none,0,0,0.0,1,0,28.2,1.302,26.38,0
M204369,2025-11-01 01:42:20,plant_2,line_A,day,MC135,OP1123,9.78,grade_B,7.6,63.6,122.0,sensor,none,0,0,0.0,1,0,23.8,1.285,23.08,0
M204370,2025-09-15 11:54:30,plant_1,line_A,day,MC153,OP1307,5.4,grade_A,8.5,27.0,108.5,manual,dimension,3,1,43.3,1,0,78.6,2.007,59.31,0
M204371,2025-09-18 08:53:27,plant_1,line_B,day,MC118,OP1327,4.24,grade_C,12.6,49.3,169.1,manual,none,0,0,0.0,1,0,46.7,1.66,35.32,0
M204372,2025-07-24 01:56:05,plant_1,line_C,day,MC122,OP1014,2.08,grade_A,18.3,25.9,137.1,manual,none,0,0,0.0,1,0,31.5,1.451,23.89,0
M204373,2025-07-07 21:04:41,plant_2,line_A,swing,MC157,OP1197,1.1,grade_A,16.9,21.8,77.8,manual,none,0,1,9.2,1,0,34.0,1.331,25.74,0
M204374,2026-01-09 21:00:16,plant_2,line_B,night,MC131,OP1423,2.22,grade_C,17.7,63.9,122.5,manual,none,0,0,0.0,1,0,26.1,1.321,19.81,0
M204375,2025-09-03 17:08:36,plant_2,line_A,swing,MC121,OP1247,3.43,grade_A,9.8,41.5,71.3,manual,none,0,0,0.0,1,0,21.6,1.156,16.41,0
M204376,2025-08-14 08:37:46,plant_1,line_D,night,MC110,OP1304,3.73,grade_C,10.3,45.8,148.1,vision,none,0,0,0.0,1,0,30.8,1.473,23.37,0
M204377,2026-01-08 07:19:01,plant_2,line_D,day,MC125,OP1198,6.19,grade_A,15.9,67.6,89.1,manual,none,0,1,1.3,1,0,28.1,1.202,21.29,0
M204378,2025-09-23 20:45:53,plant_2,line_D,day,MC120,OP1396,4.55,grade_A,9.1,52.2,117.8,manual,none,0,0,0.0,1,0,34.3,1.456,25.99,0
M204379,2025-10-26 06:04:10,plant_2,line_C,day,MC101,OP1358,0.2,grade_C,6.6,60.6,150.6,manual,none,0,0,0.0,1,0,33.2,1.44,25.16,0
M204380,2025-11-05 03:34:58,plant_3,line_D,swing,MC155,OP1440,6.76,grade_A,13.4,49.1,112.8,sensor,none,0,0,0.0,1,0,26.2,1.187,24.86,0
M204381,2025-08-17 02:00:23,plant_1,line_D,night,MC104,OP1429,5.1,grade_C,6.4,44.9,124.9,sensor,none,0,0,0.0,1,0,29.0,1.497,27.02,0
M204382,2025-10-12 18:40:09,plant_3,line_C,swing,MC114,OP1326,7.25,grade_A,7.1,38.6,117.8,manual,none,0,0,0.0,1,0,23.4,1.136,17.75,0
M204383,2025-12-09 11:30:48,plant_3,line_B,day,MC117,OP1251,1.44,grade_A,15.1,64.5,134.9,sensor,contamination,2,1,27.2,1,0,54.7,1.835,46.36,0
M204384,2025-09-04 19:34:59,plant_1,line_D,swing,MC123,OP1108,6.88,grade_B,9.1,38.4,142.0,vision,none,0,0,0.0,1,0,33.1,1.388,25.07,0
M204385,2025-08-14 05:47:13,plant_3,line_D,day,MC112,OP1276,7.01,grade_A,13.6,37.8,125.1,manual,contamination,1,0,0.0,1,0,29.5,1.371,22.37,0
M204386,2025-09-22 20:58:35,plant_1,line_D,swing,MC142,OP1095,4.01,grade_A,9.6,47.7,125.3,manual,none,0,0,0.0,1,0,33.2,1.369,25.15,0
M204387,2025-12-21 05:09:16,plant_2,line_A,swing,MC103,OP1172,8.33,grade_A,17.4,75.6,105.5,sensor,none,0,0,0.0,1,0,31.9,1.363,29.17,0
M204388,2025-08-23 09:29:24,plant_1,line_B,day,MC102,OP1444,3.3,grade_B,10.1,37.5,117.3,manual,none,0,0,0.0,1,0,28.3,1.194,21.44,0
M204389,2026-01-11 12:41:00,plant_1,line_B,day,MC128,OP1415,8.75,grade_B,18.7,65.5,80.8,sensor,none,0,0,0.0,1,0,23.4,1.222,22.77,0
M204390,2025-07-25 03:32:05,plant_2,line_B,day,MC136,OP1157,4.36,grade_A,12.7,48.0,111.4,vision,none,0,0,0.0,1,0,28.3,1.378,21.47,0
M204391,2025-08-25 00:28:42,plant_1,line_B,swing,MC136,OP1163,8.52,grade_B,8.8,41.6,119.8,manual,none,0,1,2.1,1,0,37.4,1.359,28.29,0
M204392,2026-01-11 21:37:44,plant_2,line_A,day,MC132,OP1070,5.66,grade_B,19.7,68.7,144.0,vision,none,0,0,0.0,1,0,31.6,1.39,23.95,0
M204393,2025-10-07 18:08:39,plant_2,line_D,swing,MC120,OP1189,9.62,grade_A,8.3,54.4,146.6,manual,none,0,0,0.0,0,0,38.1,1.502,28.85,0
M204394,2025-10-03 10:11:44,plant_3,line_D,swing,MC102,OP1034,5.04,grade_B,10.3,41.8,129.9,vision,none,0,0,0.0,0,0,25.2,1.352,19.14,0
M204395,2025-12-28 15:59:41,plant_3,line_D,day,MC148,OP1059,8.39,grade_A,22.5,75.3,144.2,vision,none,0,0,0.0,1,0,29.1,1.321,22.06,0
M204396,2025-12-30 06:44:38,plant_1,line_D,day,MC139,OP1295,0.5,grade_C,18.2,68.9,112.1,vision,none,0,0,0.0,1,0,29.0,1.388,22.0,0
M204397,2025-11-13 14:39:23,plant_1,line_D,day,MC114,OP1384,4.39,grade_B,13.3,58.0,163.5,vision,none,0,0,0.0,1,0,27.4,1.318,20.79,0
M204398,2025-08-11 05:10:28,plant_1,line_A,night,MC150,OP1348,3.54,grade_C,11.3,35.8,103.2,manual,none,0,0,0.0,1,0,34.0,1.327,25.74,0
M204399,2025-07-06 04:47:51,plant_3,line_D,night,MC119,OP1224,3.15,grade_C,24.6,41.2,67.5,sensor,none,0,0,0.0,1,0,27.9,1.368,26.17,0
M204400,2025-08-26 01:07:12,plant_1,line_C,swing,MC154,OP1134,9.54,grade_B,9.5,37.4,151.2,manual,contamination,3,1,49.2,0,1,80.9,2.24,141.08,0
M204401,2025-10-16 09:52:50,plant_2,line_D,swing,MC147,OP1018,7.69,grade_A,11.8,67.4,116.7,vision,none,0,0,0.0,1,0,33.8,1.421,25.61,0
M204402,2025-07-19 15:01:01,plant_2,line_D,day,MC112,OP1296,8.8,grade_A,16.4,42.8,170.9,sensor,scratch,2,1,34.4,1,0,64.6,2.017,53.81,0
M204403,2025-11-26 03:59:32,plant_3,line_A,swing,MC126,OP1137,7.69,grade_B,12.8,62.0,110.6,manual,none,0,1,8.7,1,0,48.5,1.689,36.68,0
M204404,2025-08-22 10:12:09,plant_2,line_A,night,MC108,OP1004,5.45,grade_A,8.1,37.5,98.3,manual,none,0,0,0.0,0,0,26.7,1.168,20.24,0
M204405,2025-09-05 05:26:19,plant_1,line_D,night,MC136,OP1410,4.85,grade_B,8.2,51.0,123.8,sensor,scratch,2,1,37.7,1,0,68.6,1.833,56.78,0
M204406,2025-08-16 23:42:47,plant_2,line_C,swing,MC145,OP1448,4.73,grade_A,10.4,43.4,154.8,sensor,none,0,0,0.0,1,0,35.0,1.389,31.5,0
M204407,2025-10-21 07:05:19,plant_2,line_D,day,MC113,OP1415,3.2,grade_A,5.0,70.2,87.1,manual,none,0,0,0.0,1,0,28.1,1.234,21.3,0
M204408,2025-07-20 19:07:19,plant_2,line_B,swing,MC119,OP1093,9.29,grade_B,16.0,27.2,112.8,vision,dimension,1,1,33.1,0,0,61.8,1.912,46.69,0
M204409,2025-12-17 19:06:54,plant_3,line_D,day,MC143,OP1376,9.38,grade_A,16.7,70.0,103.0,manual,none,0,1,5.6,1,0,37.8,1.342,28.59,0
M204410,2025-12-06 12:08:47,plant_1,line_B,day,MC151,OP1218,7.03,grade_B,13.5,61.3,125.4,vision,none,0,0,0.0,0,0,32.8,1.471,24.86,0
M204411,2026-01-09 20:34:01,plant_2,line_D,night,MC144,OP1233,6.94,grade_C,17.1,74.1,133.0,vision,contamination,1,1,28.7,1,0,57.7,1.832,43.6,0
M204412,2025-08-06 18:42:44,plant_2,line_B,day,MC158,OP1381,7.17,grade_A,14.2,43.1,129.4,manual,none,0,1,18.6,1,0,54.5,1.646,41.17,0
M204413,2025-07-30 02:09:35,plant_2,line_A,day,MC151,OP1017,4.18,grade_C,14.2,34.5,116.7,manual,none,0,0,0.0,1,0,31.6,1.482,23.97,0
M204414,2025-10-29 07:52:54,plant_1,line_D,day,MC140,OP1109,2.47,grade_A,10.1,55.5,156.9,sensor,none,0,0,0.0,1,0,44.6,1.716,38.76,0
M204415,2025-12-17 04:29:17,plant_1,line_D,day,MC156,OP1229,8.44,grade_A,13.3,62.5,95.1,vision,none,0,0,0.0,1,0,25.7,1.365,19.52,0
M204416,2025-11-11 07:55:23,plant_2,line_C,night,MC126,OP1037,6.59,grade_B,9.0,62.4,160.7,vision,none,0,0,0.0,1,0,31.1,1.419,23.58,0
M204417,2025-09-06 18:22:07,plant_3,line_D,day,MC108,OP1048,3.57,grade_C,12.9,44.1,156.4,manual,none,0,0,0.0,1,0,40.8,1.734,30.91,0
M204418,2025-07-15 04:46:45,plant_1,line_C,swing,MC107,OP1085,3.23,grade_B,14.6,42.7,125.5,vision,none,0,0,0.0,0,0,29.9,1.171,22.64,0
M204419,2025-10-03 09:20:40,plant_1,line_D,day,MC134,OP1398,8.53,grade_C,6.6,52.6,188.8,vision,contamination,3,1,41.2,0,0,76.4,2.075,57.67,0
M204420,2025-09-04 11:19:49,plant_2,line_D,day,MC152,OP1267,6.08,grade_C,6.9,52.8,144.5,sensor,crack,1,1,15.6,1,0,45.3,1.675,39.28,0
M204421,2025-07-01 11:23:04,plant_2,line_B,swing,MC109,OP1155,9.35,grade_A,17.3,41.3,84.0,vision,none,0,0,0.0,1,0,19.2,1.202,14.62,0
M204422,2025-11-13 23:02:14,plant_1,line_D,day,MC132,OP1372,3.77,grade_A,12.8,62.7,128.3,sensor,none,0,0,0.0,1,0,27.2,1.281,25.63,0
M204423,2025-10-25 16:30:29,plant_1,line_C,day,MC104,OP1228,7.68,grade_C,13.4,58.5,107.9,manual,none,0,0,0.0,1,0,30.1,1.224,22.8,0
M204424,2025-09-02 15:40:08,plant_3,line_A,swing,MC142,OP1127,7.77,grade_B,9.9,33.8,127.5,vision,crack,3,0,0.0,1,0,29.9,1.319,22.66,0
M204425,2025-11-17 11:32:51,plant_1,line_A,swing,MC149,OP1258,9.59,grade_B,14.7,57.4,103.4,vision,none,0,0,0.0,1,0,26.7,1.264,20.25,0
M204426,2026-01-10 07:23:27,plant_1,line_C,day,MC109,OP1125,0.63,grade_A,21.6,62.3,148.3,vision,none,0,1,12.9,1,0,46.5,1.674,35.18,0
M204427,2025-08-25 06:23:44,plant_2,line_C,swing,MC145,OP1173,3.29,grade_A,9.7,36.4,116.7,vision,none,0,0,0.0,1,0,24.7,1.401,18.78,0
M204428,2025-08-03 09:31:31,plant_3,line_C,day,MC157,OP1156,3.72,grade_B,17.2,36.8,155.5,manual,none,0,0,0.0,1,0,28.8,1.524,21.87,0
M204429,2025-10-01 07:34:30,plant_3,line_D,day,MC136,OP1414,7.59,grade_C,11.1,55.1,97.9,vision,contamination,2,1,26.2,1,0,52.1,1.668,39.38,0
M204430,2025-10-04 23:57:32,plant_1,line_D,day,MC133,OP1329,2.61,grade_A,7.4,46.6,105.3,sensor,none,0,0,0.0,1,0,31.4,1.399,28.8,0
M204431,2025-10-21 22:09:23,plant_3,line_D,day,MC143,OP1070,7.23,grade_A,5.9,51.7,113.0,sensor,contamination,1,1,18.4,0,0,52.4,1.583,44.58,0
M204432,2025-11-03 09:15:52,plant_1,line_A,night,MC156,OP1176,2.42,grade_A,13.5,64.8,115.3,manual,none,0,0,0.0,1,0,30.1,1.466,22.84,0
M204433,2025-11-05 21:24:25,plant_1,line_C,night,MC102,OP1447,2.79,grade_C,5.0,59.5,106.9,manual,none,0,0,0.0,1,0,33.3,1.369,25.22,0
M204434,2025-09-25 19:32:25,plant_1,line_B,swing,MC136,OP1401,6.38,grade_C,11.0,46.3,144.5,vision,none,0,0,0.0,1,0,25.7,1.423,19.53,0
M204435,2025-08-16 17:23:10,plant_1,line_A,day,MC114,OP1318,0.2,grade_A,11.8,35.8,132.8,vision,none,0,0,0.0,1,0,29.1,1.241,22.05,0
M204436,2025-10-02 11:45:17,plant_1,line_A,swing,MC146,OP1301,8.86,grade_A,11.8,49.5,98.3,sensor,none,0,0,0.0,1,0,30.6,1.303,28.18,0
M204437,2025-07-18 02:37:16,plant_1,line_A,day,MC142,OP1384,1.23,grade_B,15.3,39.8,103.7,sensor,none,0,0,0.0,1,0,26.1,1.341,24.82,0
M204438,2025-10-02 07:38:28,plant_2,line_C,swing,MC119,OP1327,1.02,grade_B,7.8,52.1,119.9,manual,none,0,0,0.0,1,0,23.0,1.336,17.49,0
M204439,2025-11-05 06:51:58,plant_2,line_B,swing,MC158,OP1319,7.34,grade_A,9.6,63.5,129.7,sensor,none,0,0,0.0,1,0,32.3,1.379,29.47,0
M204440,2025-11-06 02:43:00,plant_1,line_B,night,MC147,OP1106,2.97,grade_B,8.8,58.7,102.9,manual,none,0,0,0.0,1,0,34.3,1.436,25.98,0
M204441,2025-09-11 08:19:30,plant_2,line_A,night,MC112,OP1293,7.79,grade_B,9.9,52.7,135.6,manual,none,0,0,0.0,1,0,32.1,1.419,24.33,0
M204442,2025-09-14 20:06:36,plant_3,line_A,day,MC125,OP1112,5.51,grade_A,7.2,50.0,127.5,sensor,none,0,0,0.0,1,0,32.8,1.378,29.85,0
M204443,2025-11-29 16:24:50,plant_3,line_A,swing,MC109,OP1081,8.93,grade_A,9.9,59.3,88.4,manual,dimension,3,1,46.4,0,1,67.6,1.708,111.01,0
M204444,2025-12-24 12:36:42,plant_2,line_A,day,MC108,OP1126,10.29,grade_A,16.2,79.1,145.6,vision,contamination,2,1,39.2,0,1,69.0,2.06,112.12,0
M204445,2025-12-31 19:18:56,plant_1,line_B,swing,MC103,OP1115,3.49,grade_B,22.4,71.5,136.5,vision,none,0,1,10.7,1,0,39.0,1.504,29.52,0
M204446,2025-12-16 10:43:20,plant_2,line_B,night,MC128,OP1007,6.24,grade_A,21.0,73.0,129.3,manual,none,0,0,0.0,1,0,27.5,1.275,20.85,0
M204447,2025-07-01 03:27:12,plant_1,line_C,swing,MC140,OP1028,5.22,grade_B,20.4,35.5,133.2,sensor,none,0,0,0.0,1,0,28.4,1.467,26.56,0
M204448,2025-10-28 07:12:42,plant_1,line_B,swing,MC140,OP1182,3.16,grade_C,11.1,59.4,100.5,vision,crack,1,1,13.8,1,0,42.9,1.582,32.46,0
M204449,2025-09-26 21:32:52,plant_1,line_A,day,MC124,OP1407,8.68,grade_B,7.5,52.1,146.7,vision,none,0,0,0.0,1,0,29.4,1.665,22.35,0
M204450,2025-09-27 03:34:56,plant_3,line_A,swing,MC110,OP1170,10.58,grade_B,11.6,41.8,141.2,vision,none,0,1,9.2,1,0,41.4,1.697,31.36,0
M204451,2025-08-05 02:24:34,plant_2,line_D,day,MC153,OP1386,5.03,grade_A,12.1,31.8,108.2,manual,none,0,0,0.0,1,0,31.0,1.377,23.5,0
M204452,2025-11-16 19:04:25,plant_2,line_D,swing,MC122,OP1178,5.25,grade_B,12.5,60.5,182.4,sensor,none,0,0,0.0,1,0,40.4,1.704,35.61,0
M204453,2025-11-23 07:24:39,plant_2,line_A,night,MC126,OP1264,7.15,grade_C,12.6,61.8,140.5,vision,none,0,0,0.0,1,0,24.3,1.358,18.47,0
M204454,2025-09-28 11:16:06,plant_2,line_B,day,MC154,OP1119,6.36,grade_A,10.4,45.3,92.6,manual,none,0,0,0.0,1,0,32.6,1.325,24.69,0
M204455,2025-07-01 14:51:37,plant_1,line_B,day,MC127,OP1056,0.2,grade_A,17.7,41.1,113.0,vision,none,0,1,5.6,1,0,36.6,1.366,27.7,0
M204456,2025-11-03 18:49:20,plant_1,line_A,day,MC139,OP1095,0.93,grade_A,7.6,52.3,136.4,manual,none,0,0,0.0,1,0,36.6,1.374,27.7,0
M204457,2025-10-07 08:58:00,plant_3,line_D,day,MC112,OP1323,3.02,grade_B,20.6,56.9,130.1,manual,none,0,0,0.0,1,0,32.3,1.316,24.46,0
M204458,2025-09-10 02:46:48,plant_1,line_C,night,MC144,OP1001,5.27,grade_A,7.8,54.9,156.4,manual,none,0,0,0.0,1,0,30.4,1.452,23.06,0
M204459,2025-09-01 05:44:59,plant_2,line_B,night,MC107,OP1393,7.68,grade_A,10.8,37.0,97.2,manual,none,0,1,4.3,1,0,38.3,1.372,28.97,0
M204460,2025-11-22 15:05:23,plant_1,line_C,day,MC103,OP1368,2.41,grade_A,7.4,73.7,107.8,sensor,none,0,0,0.0,1,0,32.9,1.405,29.93,0
M204461,2025-11-05 19:35:21,plant_1,line_C,swing,MC137,OP1066,9.25,grade_A,11.2,62.9,115.9,manual,none,0,0,0.0,1,0,37.6,1.441,28.46,0
M204462,2025-07-12 18:23:50,plant_2,line_D,swing,MC126,OP1291,7.11,grade_A,16.6,50.4,138.7,manual,none,0,0,0.0,1,0,40.6,1.609,30.74,0
M204463,2025-09-13 04:52:09,plant_2,line_B,swing,MC119,OP1216,6.16,grade_A,5.0,62.1,113.1,manual,none,0,0,0.0,1,0,34.9,1.303,26.41,0
M204464,2025-07-07 19:49:22,plant_1,line_A,day,MC129,OP1035,8.97,grade_A,16.8,35.7,122.4,vision,none,0,0,0.0,1,0,26.2,1.297,19.88,0
M204465,2025-11-25 04:17:53,plant_2,line_D,day,MC130,OP1422,4.75,grade_B,14.4,56.5,144.5,vision,none,0,1,13.4,1,0,42.8,1.408,32.35,0
M204466,2025-11-18 20:18:55,plant_1,line_B,day,MC142,OP1248,5.33,grade_A,11.1,67.3,121.1,vision,none,0,1,0.0,1,0,30.1,1.42,22.83,0
M204467,2025-08-16 20:18:55,plant_1,line_A,day,MC129,OP1235,5.6,grade_A,12.7,32.8,98.5,manual,none,0,0,0.0,1,0,31.7,1.435,24.03,0
M204468,2025-11-11 22:50:20,plant_3,line_A,day,MC153,OP1400,0.2,grade_C,14.9,54.0,84.5,manual,none,0,0,0.0,1,0,31.6,1.235,23.92,0
M204469,2025-08-22 10:00:06,plant_1,line_C,night,MC114,OP1411,3.59,grade_B,13.2,45.7,88.9,sensor,none,0,0,0.0,1,0,28.7,1.334,26.77,0
M204470,2025-07-27 22:45:00,plant_1,line_D,night,MC138,OP1072,3.51,grade_B,15.0,44.9,115.9,vision,none,0,0,0.0,1,0,34.1,1.462,25.84,0
M204471,2025-09-16 00:37:29,plant_1,line_B,night,MC125,OP1435,0.2,grade_A,5.0,38.7,99.2,vision,none,0,0,0.0,1,0,28.7,1.292,21.76,0
M204472,2025-10-25 21:58:47,plant_2,line_D,day,MC105,OP1219,6.77,grade_B,6.9,67.4,136.7,vision,none,0,0,0.0,1,0,34.6,1.282,26.18,0
M204473,2025-10-07 16:14:12,plant_2,line_D,swing,MC112,OP1040,6.26,grade_C,8.8,52.7,94.9,manual,none,0,0,0.0,1,0,29.3,1.195,22.19,0
M204474,2025-11-12 00:29:53,plant_1,line_A,swing,MC103,OP1077,3.22,grade_B,13.1,58.7,112.5,vision,none,0,0,0.0,1,0,34.5,1.323,26.11,0
M204475,2026-01-13 16:58:52,plant_2,line_D,day,MC142,OP1073,10.94,grade_A,17.9,61.7,162.9,vision,dimension,2,1,38.9,1,0,67.3,2.046,50.84,0
M204476,2025-09-11 05:48:44,plant_1,line_B,night,MC142,OP1108,10.95,grade_B,5.8,50.2,190.0,sensor,scratch,2,1,27.7,0,1,62.1,2.007,131.94,0
M204477,2025-10-26 06:19:52,plant_1,line_C,day,MC119,OP1105,7.05,grade_A,11.1,62.9,111.9,vision,none,0,0,0.0,1,0,23.7,1.257,18.0,0
M204478,2025-12-27 17:05:12,plant_1,line_B,day,MC123,OP1165,9.62,grade_C,16.5,56.9,137.7,vision,scratch,2,1,31.2,1,0,66.9,2.018,50.54,0
M204479,2025-12-14 07:59:49,plant_1,line_B,day,MC107,OP1124,8.92,grade_B,13.8,59.4,125.5,manual,none,0,0,0.0,1,0,35.2,1.518,26.67,0
M204480,2025-08-20 04:46:04,plant_2,line_B,swing,MC127,OP1041,9.36,grade_A,10.6,30.6,103.1,vision,none,0,0,0.0,1,0,21.9,1.292,16.66,0
M204481,2025-09-20 22:50:40,plant_1,line_C,day,MC102,OP1027,11.11,grade_B,10.6,52.7,125.0,vision,none,0,0,0.0,1,0,26.2,1.261,19.88,0
M204482,2025-10-15 06:25:18,plant_1,line_B,night,MC131,OP1435,0.2,grade_C,11.1,60.2,148.1,vision,none,0,1,16.1,1,0,48.2,1.68,36.45,0
M204483,2025-08-25 21:02:55,plant_3,line_C,day,MC114,OP1369,3.16,grade_B,10.0,40.3,108.7,manual,none,0,1,16.3,1,0,42.7,1.699,32.33,0
M204484,2025-07-28 02:09:17,plant_1,line_C,night,MC122,OP1071,7.66,grade_A,11.6,30.4,127.6,sensor,none,0,0,0.0,1,0,27.2,1.325,25.64,0
M204485,2025-07-11 04:57:19,plant_2,line_C,swing,MC107,OP1371,8.09,grade_B,13.5,33.4,78.8,vision,contamination,1,1,23.1,1,0,46.7,1.514,35.3,0
M204486,2025-11-22 17:13:04,plant_1,line_D,night,MC135,OP1303,2.99,grade_C,14.0,68.5,139.4,manual,none,0,0,0.0,1,0,38.0,1.522,28.77,0
M204487,2025-11-07 08:47:08,plant_2,line_B,day,MC136,OP1191,0.28,grade_A,13.8,56.7,146.3,manual,none,0,1,0.0,0,0,28.8,1.377,21.85,0
M204488,2025-07-24 16:33:55,plant_3,line_A,day,MC108,OP1039,0.2,grade_A,17.6,41.8,103.1,manual,none,0,1,10.6,1,0,41.9,1.542,31.7,0
M204489,2025-12-17 04:45:23,plant_1,line_C,night,MC105,OP1205,10.58,grade_A,19.0,58.7,115.6,manual,none,0,0,0.0,1,0,29.1,1.483,22.09,0
M204490,2025-07-03 16:12:31,plant_1,line_C,night,MC137,OP1317,9.78,grade_B,17.5,42.8,121.7,sensor,dimension,1,1,18.7,1,0,50.0,1.659,42.8,0
M204491,2025-09-14 03:59:41,plant_1,line_A,swing,MC116,OP1284,5.14,grade_A,10.8,38.4,122.6,manual,none,0,0,0.0,0,0,30.8,1.303,23.33,0
M204492,2025-09-04 18:48:42,plant_2,line_B,day,MC139,OP1136,7.63,grade_A,6.9,44.6,106.8,vision,none,0,0,0.0,1,0,28.3,1.351,21.47,0
M204493,2025-11-03 18:25:50,plant_2,line_A,day,MC138,OP1437,4.81,grade_B,11.4,67.4,164.9,vision,none,0,0,0.0,1,0,31.2,1.402,23.65,0
M204494,2025-10-17 17:18:12,plant_1,line_B,day,MC136,OP1207,4.66,grade_A,11.0,54.4,100.9,vision,none,0,0,0.0,1,0,27.5,1.351,20.87,0
M204495,2025-10-23 02:29:13,plant_2,line_B,day,MC139,OP1266,9.97,grade_B,12.0,53.4,115.4,manual,none,0,0,0.0,1,0,26.2,1.283,19.88,0
M204496,2025-11-23 07:15:11,plant_1,line_A,swing,MC140,OP1179,3.97,grade_B,15.1,60.2,105.6,manual,none,0,0,0.0,1,0,30.0,1.376,22.75,0
M204497,2025-10-26 06:27:48,plant_2,line_C,night,MC144,OP1430,11.17,grade_A,8.0,72.3,118.1,vision,none,0,0,0.0,1,0,30.6,1.427,23.21,0
M204498,2025-10-29 06:27:32,plant_1,line_C,day,MC112,OP1164,6.52,grade_B,13.3,58.2,146.9,manual,none,0,0,0.0,0,0,37.0,1.376,28.0,0
M204499,2025-09-26 07:45:58,plant_3,line_D,day,MC155,OP1404,1.35,grade_A,13.0,49.7,116.0,vision,none,0,0,0.0,1,0,30.4,1.314,23.04,0
M204500,2025-09-19 08:19:44,plant_1,line_C,swing,MC115,OP1246,1.47,grade_A,5.6,44.4,83.4,manual,none,0,0,0.0,1,0,26.2,1.148,19.86,0
M204501,2025-11-19 10:55:09,plant_2,line_B,night,MC111,OP1021,9.61,grade_A,12.8,63.8,105.6,vision,none,0,1,10.5,1,0,42.7,1.463,32.29,0
